Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans as listed in FE Guide (derived from col AA thru AF),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2014,Jaguar Land Rover L,Jaguar,XJL,JLX,353,5.0,8,Auto(S8),15,23,18,18.4000,32.0000,22.7512,14.8331,23.0111,17.6570,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,109,18,,,3100,3100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/31/2013,14509,,Y,N,,,N,N,Supercharged engine. Power limited to 550HP by electronic throttle map.,N,,Y,VVT on inlet & exhaust. Electronic control.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,XJR LWB,,,,,,,22.9,,,4,4,,EJLXV05.0FAM,5,,,,,,,,,,,,,,,,4000,599,387,504,,,,,,,
2014,Jaguar Land Rover L,Jaguar,XJL AWD,JLX,356,3.0,6,Auto(S8),16,24,19,19.9000,34.0000,24.4657,15.9794,24.4010,18.9175,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,109,18,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/31/2013,14486,,Y,N,,,N,N,,N,,Y,VVT on inlet & exhaust. Electronic control.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,XJL Portfolio AWD,,,,,,,24.6,,,4,4,,EJLXV03.0FSM,5,,,,,,,,,,,,,,,,3250,558,364,471,,,,,,,
2014,Jaguar Land Rover L,Jaguar,XJL FFV,JLX,361,3.0,6,Auto(S8),17,27,20,20.7000,37.9000,26.0123,16.5871,27.0956,20.0939,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",85,,443,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,109,18,,,2800,2800,11,19,14,14.1,26.7,17.9016,11.4966,19.3011,14.0538,295,E,Ethanol (E85),MPG,miles per gallon,3300,553,327,452,3300,SIDI; FFV; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/28/2013,14895,,Y,N,,,N,N,,N,,Y,VVT on inlet & exhaust. Electronic control.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,XJL 3.0 FFV,,,,,,,26.2,,,5,5,5,EJLXV03.0FSF,5,,,,,,,,,,,,,,,,2500,535,328,442,,,,,,,
2014,Jaguar Land Rover L,Jaguar,XJL FFV,JLX,359,5.0,8,Auto(S8),15,23,18,18.4000,32.0000,22.7512,14.8331,23.0111,17.6570,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",85,,380,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,109,18,,,3100,3100,11,17,13,14,23.8,17.1841,11.4181,17.2545,13.4681,274,E,Ethanol (E85),MPG,miles per gallon,3600,556,366,471,3600,SIDI; FFV; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/28/2013,14896,,Y,N,,,N,N,Intermediate Power Supercharged engine. Power limited to 510HP by electronic throttle map.,N,,Y,VVT on inlet & exhaust. Electronic control.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,Jaguar XJL Supercharged FFV,,,,,,,22.9,,,4,4,4,EJLXV05.0FAF,5,,,,,,,,,,,,,,,,4000,599,387,504,,,,,,,
2014,Kia,KIA MOTORS CORPORATION,CADENZA,KMX,7,3.3,6,Auto(A6),19,28,22,23.4000,37.5000,28.1656,18.5539,28.0665,21.8930,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,106,15,,,2400,2400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Vehicle Specific 5-cycle label,3/20/2013,14812,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 ACEA A5,N,No,,,,,,,,28.4,,,5,5,,EKMXV03.34KE,5,,,,,,,,,,,,,,,,500,477,316,404,,,,,,,
2014,Kia,KIA MOTORS CORPORATION,Forte 5,KMX,27,1.6,4,Auto(A6),21,29,24,26.9000,41.1000,31.8522,21.2117,29.2912,24.2177,,TC,Turbocharged,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,98,23,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,11/1/2013,15087,,Y,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 5W-30 ACEA A5,N,No,,,,,,,,32.1,,,6,6,,EKMXV01.64DE,5,,,,,,,,,,,,,,,500,,419,304,367,,,,,,,
2014,Kia,KIA MOTORS CORPORATION,Forte 5,KMX,28,1.6,4,Manual(M6),21,29,24,26.9000,40.2000,31.6054,21.2117,28.6751,24.0257,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,98,23,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,11/1/2013,15088,,Y,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 5W-30 ACEA A5,N,No,,,,,,,,32.1,,,6,6,,EKMXV01.64DE,5,,,,,,,,,,,,,,,500,,413,306,365,,,,,,,
2014,Kia,KIA MOTORS CORPORATION,Forte 5,KMX,33,2.0,4,Auto(A6),24,34,28,30.9495,48.1797,36.8855,24.1536,34.1000,27.8029,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,98,23,1900,1900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,11/25/2013,15134,,Y,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,37.5,,,7,7,,EHYXV02.0AGE,5,,,EKMXV02.0EFP,9,,,,,,,,,,,2000,,369,261,321,,,,,,,
2014,Kia,KIA MOTORS CORPORATION,Forte 5,KMX,34,2.0,4,Manual(M6),24,34,28,30.9000,47.9000,36.7729,24.1180,33.9113,27.7204,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,98,23,1900,1900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,11/25/2013,15135,,Y,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,37.4,,,7,7,,EHYXV02.0AGE,5,,,,,,,,,,,,,,,2000,,364,259,317,,,,,,,
2014,Ford Motor Company,Lincoln,MKS AWD,FMX,326,3.5,6,Auto(S6),17,25,20,21.4000,35.6000,26.0815,17.1167,25.0000,20.0911,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,18,,,2600,2600,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,6/3/2013,13572,,N,N,,,N,N,3.5L  MKS / Flex / MKT / Explorer / Police Interceptor Utility,N,,Y,"Variable Cam Timing, Hydraulic, computer controlled",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 GF-5,N,No,,,,,,,,26.3,,,5,5,,EFMXV03.5VEP,5,,,,,,,,,,,,,,,,1500,519,356,446,,,,,,,
2014,Ford Motor Company,Lincoln,MKS AWD,FMX,395,3.7,6,Auto(S6),18,26,21,22.6000,36.5000,27.2739,18.0201,26.1307,20.9457,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,18,,,2500,2500,,,,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,6/3/2013,13574,,N,N,,,N,N,3.7L MKS,N,,Y,"Intake variable CAM timing, hydraulic activated",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,"5W-20, GF-5",N,No,,,,,,,,27.5,,,5,5,,EFMXV03.7VE8,5,,,,,,,,,,,,,,,,1000,493,339,424,,,,,,,
2014,Ford Motor Company,Lincoln,MKS FWD,FMX,396,3.7,6,Auto(S6),19,28,22,23.9444,39.3329,29.0607,19.0256,28.0804,22.2550,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,18,,,2400,2400,,,,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,6/3/2013,13712,,Y,N,,,N,N,3.7L MKS,N,,Y,"Intake variable CAM timing, hydraulic activated",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,"5W-20, GF-5",N,No,,,,,,,,29.3,,,5,5,,EFMXV03.7VE8,5,,,,,,,,,,,,,,,,500,468,317,400,,,,,,,
2014,Maserati,MASERATI,QUATTROPORTE GTS,MAX,30,3.8,8,Auto(A8),13,22,16,16.5498,30.5264,20.8445,13.4068,21.9835,16.2618,G,TC,Turbocharged,A,Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,114,19,,,3500,3500,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,6/10/2013,14631,,Y,N,,,N,N,"This variant has 523 hp. Please note that this value has been corrected. Engine Aspiration has been corrected on May 29, 2013.",N,Not Applicable.,Y,Variable camshaft timing for exhaust and inlet.,N,Not Applicable.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,SAE 5W/40 API SL/CF,N,No,,,,,,,,20.8,,,3,3,,EMAXV03.8DFI,5,,,,,,,,,,,,,,,,6000,665,405,548,,,,,,,
2014,Maserati,MASERATI,QUATTROPORTE SQ4 V6,MAX,33,3.0,6,Auto(A8),15,24,18,18.5995,33.8044,23.3195,14.9861,24.2653,18.1010,,TC,Turbocharged,A,Automatic,,8,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,114,19,,,3100,3100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/29/2013,14608,,Y,N,,,N,N,This variant has 405 hp.,N,Not Applicable.,Y,Variable camshaft timing for exhaust and inlet.,N,Not Applicable.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,SAE 5W/40 API SL/CF,N,No,,,,,,,,23.5,,,4,4,,EMAXV03.0DFI,5,,,,,,,,,,,,,,,,4000,595,368,493,,,,,,,
2014,Mercedes-Benz,Mercedes-Benz,S 550,MBX,202,4.7,8,Auto(A7),17,26,20,21.8000,35.5000,26.3815,16.8455,26.1061,20.0453,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,112,12,,,2800,2800,,,,,,,,,,,,,,,,,,,,"SIDI; Under EPA regulations, the manufacturer revised the fuel economy label values on . Previous values were XX MPG city, XX MPG highway, and XX MPG combined; ",2,2,6,Large Cars,car,Vehicle Specific 5-cycle label,10/15/2013,15029,,,Y,RH,Relabel - label value increased,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W/40,Y,Yes,,,,,,,,26.5,,,5,5,,EMBXV05.5U2B,5,,,,,,,,,,,,,,,,2500,528,341,444,,,,,,,
2014,Mercedes-Benz,Mercedes-Benz,S 550 4MATIC,MBX,207,4.7,8,Auto(A7),16,26,19,20.5000,34.5000,25.0798,15.9779,25.7868,19.2777,,TC,Turbocharged,A,Automatic,,7,Y,N,4,4-Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,112,12,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Vehicle Specific 5-cycle label,11/1/2013,15019,,,,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W/40,Y,Yes,,,,,,,,25.3,,,4,4,,EMBXV05.5U2B,5,,,,,,,,,,,,,,,,3250,557,346,462,,,,,,,
2014,Mercedes-Benz,Mercedes-Benz,S 63 AMG 4MATIC,MBX,205,5.5,8,Auto(A7),15,23,18,18.7000,31.7000,22.9319,15.0138,23.2509,17.8613,,TC,Turbocharged,A,Automatic,,7,Y,N,4,4-Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,112,12,,,3100,3100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Vehicle Specific 5-cycle label,11/1/2013,15080,,,,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W/40,Y,Yes,,,,,,,,23.1,,,4,4,,EMBXV05.5U2A,5,,,,,,,,,,,,,,,,4000,593,383,499,,,,,,,
2014,Porsche,Porsche,Panamera,PRX,601,3.6,6,Auto(AM-S7),18,28,22,22.9368,39.0499,28.1669,18.3000,27.9000,21.7000,,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,108,16,,,2550,2550,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/19/2013,14796,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,Panamera,,,,,,,28.4,,,5,5,,EPRXV03.6PBD,5,,,,,,,,,,,,,,,,1250,487,319,411,,,,,,,
2014,Porsche,Porsche,Panamera 4,PRX,602,3.6,6,Auto(AM-S7),18,27,21,22.5783,37.5997,27.5271,18.0000,26.9000,21.1000,,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,108,16,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/19/2013,14799,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,Panamera 4,,,,,,,27.7,,,5,5,,EPRXV03.6PBD,5,,,,,,,,,,,,,,,,2000,494,331,421,,,,,,,
2014,Porsche,Porsche,Panamera 4S,PRX,616,3.0,6,Auto(AM-S7),17,27,21,21.9036,37.2798,26.8955,17.4965,26.6685,20.7002,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,108,16,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/19/2013,14906,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,Panamera 4S,,,,,,,27.1,,,5,5,,EPRXV03.0PTD,6,,,,,,,,,,,,,,,,2000,508,333,429,,,,,,,
2014,Porsche,Porsche,Panamera 4S Executive,PRX,617,3.0,6,Auto(AM-S7),17,26,20,21.4891,37.0141,26.4887,17.2000,26.5000,20.4000,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,108,16,,,2800,2800,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/19/2013,14805,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,Panamera 4S Executive,,,,,,,26.7,,,5,5,,EPRXV03.0PTD,6,,,,,,,,,,,,,,,,2500,517,336,436,,,,,,,
2014,Porsche,Porsche,Panamera GTS,PRX,621,4.8,8,Auto(AM-S7),16,24,19,19.3871,33.7000,23.9679,15.6000,24.2000,18.6000,,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,108,16,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/19/2013,14801,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W40,Y,Yes,Panamera GTS,,,,,,,24.1,,,4,4,,EPRXV04.8PSD,6,,,,,,,,,,,,,,,,3250,572,368,480,,,,,,,
2014,Porsche,Porsche,Panamera S,PRX,611,3.0,6,Auto(AM-S7),17,27,21,21.9036,37.2798,26.8955,17.4965,26.6685,20.7002,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,108,16,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/19/2013,14904,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,Panamera S,,,,,,,27.1,,,5,5,,EPRXV03.0PTD,6,,,,,,,,,,,,,,,,2000,508,333,429,,,,,,,
2014,Porsche,Porsche,Panamera Turbo,PRX,631,4.8,8,Auto(AM-S7),15,24,18,19.1667,33.7481,23.7927,15.4000,24.2000,18.4000,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,108,16,,,3100,3100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/19/2013,14803,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,Panamera Turbo,,,,,,,24.0,,,4,4,,EPRXV04.8PTD,5,,,,,,,,,,,,,,,,4000,577,368,483,,,,,,,
2014,Porsche,Porsche,Panamera Turbo Executive,PRX,632,4.8,8,Auto(AM-S7),15,24,18,18.9742,33.3000,23.5293,15.3000,23.9000,18.3000,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,108,16,,,3100,3100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/19/2013,14802,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,Panamera Turbo Executive,,,,,,,23.7,,,4,4,,EPRXV04.8PTD,5,,,,,,,,,,,,,,,,4000,583,372,488,,,,,,,
